id,nombre,precio_unidad,precio_bulk,formato,categoria,seccion
18554.0,Concha fina al natural Hacendado,1.9,21.11,,Berberechos y almejas,"Conservas, caldos y cremas"
23531.0,Zamburiñas en salsa de vieira Hacendado,1.95,17.57,,Berberechos y almejas,"Conservas, caldos y cremas"
18615.0,Mejillones de Chile en escabeche Hacendado pequeños,2.6,7.43,,Mejillones,"Conservas, caldos y cremas"
18619.0,Mejillones en escabeche Hacendado pequeños,1.8,16.22,,Mejillones,"Conservas, caldos y cremas"
18602.0,Mejillones en escabeche Hacendado medianos,2.5,22.52,,Mejillones,"Conservas, caldos y cremas"
18620.0,Mejillones al natural Hacendado pequeños,1.7,15.32,,Mejillones,"Conservas, caldos y cremas"
18621.0,Mejillones picantes en escabeche Hacendado pequeños,1.6,14.41,,Mejillones,"Conservas, caldos y cremas"
18622.0,Mejillones en salsa de vieira Hacendado pequeños,1.9,17.12,,Mejillones,"Conservas, caldos y cremas"
16712.0,Maíz dulce Hacendado,1.6,3.56,,Conservas verdura,"Conservas, caldos y cremas"
16714.0,Maíz dulce Hacendado,1.25,5.56,,Conservas verdura,"Conservas, caldos y cremas"
16519.0,Espárragos blancos medianos Hacendado,1.5,7.5,,Conservas verdura,"Conservas, caldos y cremas"
70744.0,Espárragos blancos delgados Hacendado cortos,1.25,6.25,,Conservas verdura,"Conservas, caldos y cremas"
18562.0,Espárragos blancos medianos Hacendado,1.85,5.36,,Conservas verdura,"Conservas, caldos y cremas"
16561.0,Espárragos blancos muy gruesos Hacendado enteros,2.9,5.37,,Conservas verdura,"Conservas, caldos y cremas"
16618.0,Champiñones laminados Hacendado,1.0,2.82,,Conservas verdura,"Conservas, caldos y cremas"
16616.0,Champiñón laminado Hacendado,1.8,4.0,,Conservas verdura,"Conservas, caldos y cremas"
16625.0,Champiñón entero Hacendado,1.45,4.08,,Conservas verdura,"Conservas, caldos y cremas"
16005.0,Pimientos del piquillo enteros Hacendado extra,1.45,4.26,,Conservas verdura,"Conservas, caldos y cremas"
16416.0,Guisantes extra Hacendado,0.95,2.44,,Conservas verdura,"Conservas, caldos y cremas"
16415.0,Guisantes extra Hacendado,1.75,3.15,,Conservas verdura,"Conservas, caldos y cremas"
16124.0,Pimientos rojos asados Hacendado en tiras extra,1.35,5.63,,Conservas verdura,"Conservas, caldos y cremas"
16315.0,Judías verdes redondas Hacendado,1.2,1.82,,Conservas verdura,"Conservas, caldos y cremas"
16103.0,Pimientos asados en tiras Hacendado,2.4,8.28,,Conservas verdura,"Conservas, caldos y cremas"
16040.0,Corazones de alcachofa Hacendado,1.9,6.55,,Conservas verdura,"Conservas, caldos y cremas"
19959.0,Corazones de alcachofa Hacendado,3.0,11.54,,Conservas verdura,"Conservas, caldos y cremas"
13328.0,Zanahoria en tiras Hacendado,1.3,3.1,,Conservas verdura,"Conservas, caldos y cremas"
16313.0,Judías verdes planas Hacendado,1.2,1.82,,Conservas verdura,"Conservas, caldos y cremas"
13327.0,Remolacha en tiras Hacendado,1.35,3.21,,Conservas verdura,"Conservas, caldos y cremas"
16737.0,Macedonia de verduras Hacendado,0.9,1.68,,Conservas verdura,"Conservas, caldos y cremas"
22411.0,Verduras asadas Hacendado,2.9,10.0,,Conservas verdura,"Conservas, caldos y cremas"
15534.0,Patatas cocidas Hacendado,1.9,2.88,,Conservas verdura,"Conservas, caldos y cremas"
16711.0,Palmito al natural entero Hacendado,2.65,6.46,,Conservas verdura,"Conservas, caldos y cremas"
16117.0,Pimientos en tiras condimentados Hacendado,1.15,3.97,,Conservas verdura,"Conservas, caldos y cremas"
13326.0,Ensalada china Hacendado con mazorquitas,1.6,3.81,,Conservas verdura,"Conservas, caldos y cremas"
52749.0,Cebolla caramelizada Hacendado,1.7,8.95,,Conservas verdura,"Conservas, caldos y cremas"
16757.0,Mazorquitas de maíz agridulce Hacendado,2.6,7.43,,Conservas verdura,"Conservas, caldos y cremas"
16717.0,Chucrut al estilo bávaro Hengstenberg,2.2,3.24,,Conservas verdura,"Conservas, caldos y cremas"
16314.0,Acelgas troceadas Hacendado,1.75,2.65,,Conservas verdura,"Conservas, caldos y cremas"
35404.0,Espárragos blancos gruesos Hacendado cortos,3.0,8.7,,Conservas verdura,"Conservas, caldos y cremas"
11958.0,Corazones de alcachofa Hacendado,2.25,5.23,,Conservas verdura,"Conservas, caldos y cremas"
20349.0,Judías verdes extrafinas Hacendado,1.9,3.58,,Conservas verdura,"Conservas, caldos y cremas"
15203.0,Piña en su jugo Hacendado rodajas,2.5,3.67,,Conservas fruta,"Conservas, caldos y cremas"
15220.0,Piña en su jugo Hacendado rodajas,2.1,2.55,,Conservas fruta,"Conservas, caldos y cremas"
60918.0,Melocotón en almíbar Hacendado,2.05,2.44,,Conservas fruta,"Conservas, caldos y cremas"
15206.0,Melocotón en almíbar Hacendado,2.45,4.08,,Conservas fruta,"Conservas, caldos y cremas"
15260.0,Melocotón light Hacendado sin azúcares añadidos,1.45,3.63,,Conservas fruta,"Conservas, caldos y cremas"
52896.0,Macedonia mix de frutas en almíbar Hacendado,2.1,5.0,,Conservas fruta,"Conservas, caldos y cremas"
35846.0,Dulce de membrillo Hacendado 0% azúcares añadidos,2.4,6.0,,Conservas fruta,"Conservas, caldos y cremas"
15031.0,Cabello de Ángel Hida,2.6,5.0,,Conservas fruta,"Conservas, caldos y cremas"
15086.0,Postre de manzana Jamar,1.9,2.68,,Conservas fruta,"Conservas, caldos y cremas"
86766.0,Dulce de membrillo taco Hacendado,2.1,8.4,,Conservas fruta,"Conservas, caldos y cremas"
39934.0,Gazpacho tradicional Hacendado,2.2,2.22,,Gazpacho y salmorejo,"Conservas, caldos y cremas"
15604.0,Gazpacho tradicional Hacendado,1.7,1.7,,Gazpacho y salmorejo,"Conservas, caldos y cremas"
39903.0,Salmorejo al estilo cordobés Hacendado,2.7,2.73,,Gazpacho y salmorejo,"Conservas, caldos y cremas"
39902.0,Salmorejo al estilo cordobés Hacendado,2.3,2.3,,Gazpacho y salmorejo,"Conservas, caldos y cremas"
39900.0,Gazpacho fresco Hacendado,2.85,2.85,,Gazpacho y salmorejo,"Conservas, caldos y cremas"
39965.0,Gazpacho fresco Hacendado,1.2,3.64,,Gazpacho y salmorejo,"Conservas, caldos y cremas"
39901.0,Salmorejo fresco Hacendado,3.15,3.15,,Gazpacho y salmorejo,"Conservas, caldos y cremas"
39966.0,Salmorejo fresco Hacendado,1.3,3.94,,Gazpacho y salmorejo,"Conservas, caldos y cremas"
23225.0,Crema de calabaza y zanahoria Hacendado,1.7,4.86,,Cremas y puré,"Conservas, caldos y cremas"
86587.0,Crema de espárragos Hacendado,1.7,4.86,,Cremas y puré,"Conservas, caldos y cremas"
8722.0,Crema de verduras Hacendado,1.7,4.86,,Cremas y puré,"Conservas, caldos y cremas"
8448.0,Crema de pollo Hacendado con verduras,1.0,2.0,,Cremas y puré,"Conservas, caldos y cremas"
13499.0,Crema de calabaza Hacendado,1.0,2.0,,Cremas y puré,"Conservas, caldos y cremas"
60308.0,Crema de verduras Hacendado,1.0,2.0,,Cremas y puré,"Conservas, caldos y cremas"
23264.0,Puré de patatas Hacendado en copos,2.0,4.0,,Cremas y puré,"Conservas, caldos y cremas"
35662.0,Crema de setas Starlux con champiñones,1.6,3.2,,Cremas y puré,"Conservas, caldos y cremas"
35661.0,Crema de calabacín Starlux con queso de cabra,1.5,3.0,,Cremas y puré,"Conservas, caldos y cremas"
8447.0,Crema de marisco Hacendado,2.0,4.0,,Cremas y puré,"Conservas, caldos y cremas"
35870.0,Crema de calabacín Hacendado,1.7,4.86,,Cremas y puré,"Conservas, caldos y cremas"
11628.0,Crema de lentejas Hacendado,1.7,4.86,,Cremas y puré,"Conservas, caldos y cremas"
8044.0,Sopa de pollo Gallina Blanca con fideos finos,0.85,11.97,,Sopa,"Conservas, caldos y cremas"
11646.0,Sopa de pollo Hacendado con fideos finos,0.55,7.64,,Sopa,"Conservas, caldos y cremas"
60587.0,Sopa maravilla Hacendado,0.65,7.65,,Sopa,"Conservas, caldos y cremas"
80057.0,Sopa de miso,2.25,0.75,,Sopa,"Conservas, caldos y cremas"
52746.0,Sopa de verduras Hacendado,0.65,12.75,,Sopa,"Conservas, caldos y cremas"
60595.0,Sopa de cebolla Hacendado,0.65,15.12,,Sopa,"Conservas, caldos y cremas"
19882.0,Sopa hortelana Hacendado,1.7,4.86,,Sopa,"Conservas, caldos y cremas"
7313.0,Caldo de pollo Hacendado,0.8,0.8,,Caldo líquido,"Conservas, caldos y cremas"
7024.0,Caldo de pollo casero Gallina Blanca,1.85,1.85,,Caldo líquido,"Conservas, caldos y cremas"
7325.0,Caldo de pescado Hacendado,1.0,1.0,,Caldo líquido,"Conservas, caldos y cremas"
7026.0,Caldo de cocido casero Gallina Blanca,1.85,1.85,,Caldo líquido,"Conservas, caldos y cremas"
7032.0,Caldo de verduras Hacendado,1.0,1.0,,Caldo líquido,"Conservas, caldos y cremas"
7021.0,Caldo de marisco o fideuá para paella Hacendado con sofrito,2.0,2.0,,Caldo líquido,"Conservas, caldos y cremas"
7031.0,Caldo de pollo Hacendado bajo en sal,1.2,1.2,,Caldo líquido,"Conservas, caldos y cremas"
22081.0,Fumet caldo de pescado Hacendado,3.0,3.16,,Caldo líquido,"Conservas, caldos y cremas"
52768.0,Caldo de cocido Hacendado,0.9,0.9,,Caldo líquido,"Conservas, caldos y cremas"
13998.0,Caldo de carne con sofrito Hacendado,2.0,2.0,,Caldo líquido,"Conservas, caldos y cremas"
22860.0,Caldo de carne Hacendado en pastillas,0.9,7.5,,Caldo en pastillas,"Conservas, caldos y cremas"
7014.0,Caldo de pollo Avecrem en pastillas,2.95,12.29,,Caldo en pastillas,"Conservas, caldos y cremas"
7305.0,Caldo de pescado Hacendado en pastillas,0.9,7.5,,Caldo en pastillas,"Conservas, caldos y cremas"
7331.0,Doble caldo sabor clásico carne Knorr en pastillas,1.75,10.94,,Caldo en pastillas,"Conservas, caldos y cremas"
7867.0,Caldo de pollo Hacendado en pastillas,1.45,6.04,,Caldo en pastillas,"Conservas, caldos y cremas"
15592.0,Caldo de verduras Hacendado en pastillas,0.9,7.5,,Caldo en pastillas,"Conservas, caldos y cremas"
16043.0,Tomate triturado Hacendado,0.98,1.23,,Tomate,"Conservas, caldos y cremas"
16044.0,Tomate triturado Hacendado,0.65,1.63,,Tomate,"Conservas, caldos y cremas"
17132.0,Tomate frito Hacendado,1.35,1.13,,Tomate,"Conservas, caldos y cremas"
17151.0,Tomate frito Hacendado,0.95,1.51,,Tomate,"Conservas, caldos y cremas"
17108.0,Tomate frito Hacendado,0.9,1.61,,Tomate,"Conservas, caldos y cremas"
17163.0,Tomate frito receta artesana Hacendado,2.0,3.57,,Tomate,"Conservas, caldos y cremas"
17131.0,Tomate frito receta artesana Hacendado,1.5,5.0,,Tomate,"Conservas, caldos y cremas"
17153.0,Tomate frito estilo casero Hacendado,1.2,3.16,,Tomate,"Conservas, caldos y cremas"
16022.0,Tomate troceado pelado Hacendado,0.8,1.95,,Tomate,"Conservas, caldos y cremas"
17110.0,Tomate frito Hida,1.55,3.88,,Tomate,"Conservas, caldos y cremas"
17112.0,Fritada pisto Hacendado,1.3,3.42,,Tomate,"Conservas, caldos y cremas"
16041.0,Tomate entero pelado Hacendado,1.35,1.69,,Tomate,"Conservas, caldos y cremas"
17128.0,Tomate frito Hacendado con aceite de oliva,1.4,2.22,,Tomate,"Conservas, caldos y cremas"
17330.0,Tomate frito sin azúcares añadidos Hacendado,1.1,1.96,,Tomate,"Conservas, caldos y cremas"
16074.0,Tomate doble concentrado Hacendado extra,1.05,6.18,,Tomate,"Conservas, caldos y cremas"
16004.0,Tomate para untar Hacendado con aceite de oliva,1.65,5.16,,Tomate,"Conservas, caldos y cremas"
16012.0,Tomate tamizado sin piel Hacendado,0.9,2.31,,Tomate,"Conservas, caldos y cremas"
16046.0,Tomate seco Hacendado en aceite de oliva,2.3,12.11,,Tomate,"Conservas, caldos y cremas"
35420.0,Acondicionador Suavidad y Brillo Deliplus todo tipo de cabello,1.75,1.75,,Acondicionador,Cuidado del cabello
44363.0,Acondicionador Repair & Nutrition Deliplus cabello seco y dañado,1.4,4.67,,Acondicionador,Cuidado del cabello
9970.0,Acondicionador instantáneo Kids Deliplus,1.7,6.8,,Acondicionador,Cuidado del cabello
44326.0,Acondicionador instantáneo Repair & Nutrition Deliplus cabello seco y dañado,3.0,7.5,,Acondicionador,Cuidado del cabello
35615.0,Acondicionador Repara & Protege Pantene,4.0,16.0,,Acondicionador,Cuidado del cabello
75532.0,Acondicionador Protector Color Vive Elvive cabello teñido o con mechas,3.4,13.6,,Acondicionador,Cuidado del cabello
52933.0,Acondicionador instantáneo Hydra hyaluronic Deliplus cabello de normal a seco,2.0,8.0,,Acondicionador,Cuidado del cabello
7943.0,Acondicionador Liso Keratina TRESemmé cabello encrespado o dañado,2.95,8.43,,Acondicionador,Cuidado del cabello
46569.0,Mascarilla Repair & Nutrition Deliplus cabello seco y dañado,2.5,6.25,,Mascarilla,Cuidado del cabello
44338.0,Mascarilla Argan Oil Deliplus cabello seco y dañado,2.5,6.25,,Mascarilla,Cuidado del cabello
44283.0,Mascarilla Liss Frizz Control Deliplus cabello rebelde,2.5,6.25,,Mascarilla,Cuidado del cabello
22630.0,Mascarilla Curl Perfect Deliplus cabello rizado,2.5,6.25,,Mascarilla,Cuidado del cabello
35613.0,Mascarilla Repara & Protege Pantene cabello dañado y seco,2.85,14.25,,Mascarilla,Cuidado del cabello
44216.0,Mascarilla sin aclarado Repair & Nutrition Deliplus cabello seco y dañado,3.8,25.33,,Mascarilla,Cuidado del cabello
23195.0,Mascarilla Natural Deliplus todo tipo de cabello,2.5,6.25,,Mascarilla,Cuidado del cabello
44218.0,Mascarilla sin aclarado Argan Oil Deliplus cabello seco y dañado,3.8,25.33,,Mascarilla,Cuidado del cabello
44365.0,"Mascarilla Silver Blond Deliplus cabello rubio, decolorado y grises,",3.95,19.75,,Mascarilla,Cuidado del cabello
75538.0,Mascarilla Protectora Color Vive Elvive cabello teñido o con mechas,4.4,14.19,,Mascarilla,Cuidado del cabello
67795.0,Mascarilla Plex Repair Deliplus cabello muy dañado,2.2,11.0,,Mascarilla,Cuidado del cabello
22631.0,Mascarilla sin aclarado Curl Perfect Deliplus cabello rizado,4.0,20.0,,Mascarilla,Cuidado del cabello
52932.0,Mascarilla Hydra hyaluronic Deliplus cabello de normal a seco,2.2,11.0,,Mascarilla,Cuidado del cabello
67701.0,"Mascarilla Ultra Platinum Deliplus cabello gris, rubio y decolorado",3.95,19.75,,Mascarilla,Cuidado del cabello
7944.0,Mascarilla intensiva Liso Keratina 1 Minute Wow! TRESemmé cabello encrespado o dañado,2.65,15.59,,Mascarilla,Cuidado del cabello
21545.0,Mascarilla Hydra revitaliza Pantene cabello muy seco,2.85,14.25,,Mascarilla,Cuidado del cabello
21466.0,Mascarilla Color Protect Deliplus cabello teñido,2.5,6.25,,Mascarilla,Cuidado del cabello
35614.0,Ampollas tratamiento intensivo Repara & Protege Pantene cabello dañado,4.35,1.45,,Sérum y otros,Cuidado del cabello
44284.0,Hidrocrema Liss Frizz Control Deliplus cabello rebelde,2.75,13.75,,Sérum y otros,Cuidado del cabello
44289.0,Sérum Be Radiant 10 en 1 Deliplus cabello apagado,4.0,40.0,,Sérum y otros,Cuidado del cabello
67796.0,Sérum Plex Repair Deliplus cabello muy dañado,4.0,40.0,,Sérum y otros,Cuidado del cabello
22632.0,Sérum oil Curl Perfect Deliplus cabello rizado,4.0,40.0,,Sérum y otros,Cuidado del cabello
60532.0,Tratamiento Anti Frizz Deliplus todo tipo de cabello,4.6,23.0,,Sérum y otros,Cuidado del cabello
8896.0,Sérum Liss Frizz Control Deliplus iluminador,4.0,40.0,,Sérum y otros,Cuidado del cabello
11586.0,Sérum Anticaída Fortificante Deliplus,6.0,60.0,,Sérum y otros,Cuidado del cabello
35419.0,Champú protección y brillo Deliplus todo tipo de cabello,1.6,1.6,,Champú,Cuidado del cabello
46568.0,Champú Repair & Nutrition Deliplus cabello seco y dañado,2.05,5.13,,Champú,Cuidado del cabello
45297.0,Envase rellenable Deliplus tamaño viaje,0.9,0.9,,Champú,Cuidado del cabello
44337.0,Champú Argan Oil Deliplus cabello seco y dañado,2.05,5.13,,Champú,Cuidado del cabello
35612.0,Champú Repara & Protege Pantene cabello débil y dañado,3.55,11.83,,Champú,Cuidado del cabello
44296.0,Champú Detox Deliplus cabello graso,2.05,5.13,,Champú,Cuidado del cabello
52931.0,Champú Hydra hyaluronic Deliplus cabello de normal a seco,2.05,5.13,,Champú,Cuidado del cabello
44281.0,Champú Liss Frizz Control Deliplus cabello rebelde,2.05,5.13,,Champú,Cuidado del cabello
44335.0,Champú Natural Deliplus todo tipo de cabello,2.05,5.13,,Champú,Cuidado del cabello
52800.0,Champú Color Vive Elvive cabello teñido o con mechas,3.45,11.5,,Champú,Cuidado del cabello
22629.0,Champú Curl Perfect Deliplus cabello rizado,2.05,5.13,,Champú,Cuidado del cabello
44233.0,Champú seco O'lysee,2.0,10.0,,Champú,Cuidado del cabello
44330.0,Champú Dermo Sensitive Deliplus cuero cabelludo sensible,2.05,5.13,,Champú,Cuidado del cabello
44280.0,Champú Extra Suave Deliplus todo tipo de cabello,1.8,2.4,,Champú,Cuidado del cabello
44286.0,Champú Zero Deliplus todo tipo de cabello,2.05,5.13,,Champú,Cuidado del cabello
67794.0,Champú Plex Repair Deliplus cabello muy dañado,2.05,5.13,,Champú,Cuidado del cabello
86306.0,"Champú Silver Blond Deliplus cabello rubio, decolorado y grises,",2.75,6.88,,Champú,Cuidado del cabello
7942.0,Champú Liso Keratina TRESemmé cabello encrespado o dañado,2.95,8.43,,Champú,Cuidado del cabello
11585.0,Champú Anticaída Fortificante Deliplus,2.05,5.13,,Champú,Cuidado del cabello
21544.0,Champú Hydra revitaliza Pantene cabello muy seco,3.55,11.83,,Champú,Cuidado del cabello
21463.0,Champú Color Protect Deliplus cabello teñido,2.05,5.13,,Champú,Cuidado del cabello
20955.0,Champú anticaspa Citrus Fresh H&S cabello graso,3.95,11.97,,Champú anticaspa,Cuidado del cabello
20956.0,Champú anticaspa Menthol Fresh H&S,3.95,11.97,,Champú anticaspa,Cuidado del cabello
20954.0,Champú y acondicionador anticaspa Classic 2 en 1 H&S,3.95,11.97,,Champú anticaspa,Cuidado del cabello
35397.0,Champú anticaspa Citric Ultrex cabello graso,2.5,6.94,,Champú anticaspa,Cuidado del cabello
35398.0,Champú anticaspa Menthol Ultrex todo tipo de cabello,2.5,6.94,,Champú anticaspa,Cuidado del cabello
35399.0,Champú y acondicionador anticaspa Classic 2 en 1 Ultrex todo tipo de cabello,2.5,6.94,,Champú anticaspa,Cuidado del cabello
44320.0,Champú infantil Kids 3 en 1 Deliplus,1.7,5.67,,Champú infantil,Cuidado del cabello
67802.0,Loción infantil elimina liendres y piojos Deliplus,5.0,33.33,,Champú infantil,Cuidado del cabello
67800.0,Champú Protect Triple Action Deliplus preventivo y protector,2.5,8.33,,Champú infantil,Cuidado del cabello
67801.0,Instant conditioner Protect Triple Action Deliplus preventivo y sin aclarado,2.3,9.2,,Champú infantil,Cuidado del cabello
73182.0,Coloración permanente 1 negro Colorcor,3.9,3.9,,Coloración negro y castaño oscuro,Cuidado del cabello
73252.0,Coloración permanente 0% amoníaco 1 negro Colorcor,3.9,3.9,,Coloración negro y castaño oscuro,Cuidado del cabello
77783.0,Coloración permanente 1.0 ultra negro Color Sensation,3.9,3.9,,Coloración negro y castaño oscuro,Cuidado del cabello
73253.0,Coloración permanente 0% amoníaco 1.88 negro azulado intenso Colorcor,3.9,3.9,,Coloración negro y castaño oscuro,Cuidado del cabello
73149.0,Coloración permanente 2.10 negro azulado Colorcor,3.9,3.9,,Coloración negro y castaño oscuro,Cuidado del cabello
73150.0,Coloración permanente 3 castaño oscuro Colorcor,3.9,3.9,,Coloración negro y castaño oscuro,Cuidado del cabello
73014.0,Coloración permanente 0% amoníaco 3 castaño oscuro Colorcor,3.9,3.9,,Coloración negro y castaño oscuro,Cuidado del cabello
75301.0,Coloración permanente 3 castaño oscuro Excellence Creme,8.9,8.9,,Coloración negro y castaño oscuro,Cuidado del cabello
35763.0,Mascarilla cabello negro Color Mask,2.1,2.1,,Coloración negro y castaño oscuro,Cuidado del cabello
73195.0,Coloración permanente 4 castaño medio Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73255.0,Coloración permanente 4 castaño 0% amoníaco Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
75302.0,Coloración permanente 4 castaño Excellence Creme,8.9,8.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73153.0,Coloración permanente 4.15 chocolate helado Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73256.0,Coloración permanente 0% amoníaco 4.15 chocolate helado Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73196.0,Coloración permanente 5 castaño claro Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73257.0,Coloración permanente 0% amoníaco 5 castaño claro Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
75303.0,Coloración permanente 5 castaño claro Excellence Creme,8.9,8.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
77791.0,Coloración permanente 5.0 castaño luminoso Color Sensation,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
22693.0,Coloración permanente 0% amoníaco 5.1 castaño claro ceniza Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73258.0,Coloración permanente 0% amoníaco 5.35 chocolate Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
78595.0,Coloración permanente 5.35 castaño canela Color Sensatión,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73159.0,Coloración permanente 5.77 castaño claro marrón intenso Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73160.0,Coloración permanente 5.79 marrón chocolate Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73197.0,Coloración permanente 6 rubio oscuro Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
75304.0,Coloración permanente 6 rubio oscuro Excellence Creme,8.9,8.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
77794.0,Coloración permanente 6.0  rubio oscuro Color Sensation,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73260.0,Coloración permanente 0% amoníaco 6.0 rubio oscuro luminoso Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73162.0,Coloración permanente 6.1 rubio oscuro ceniza Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
22694.0,Coloración permanente 0% amoníaco 6.1 rubio oscuro ceniza Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73163.0,Coloración permanente 6.15 marrón macadamia Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73164.0,Coloración permanente 6.25 marrón avellana Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
86414.0,Coloración permanente 0% amoníaco 6.34 caramelo miel Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73165.0,Coloración permanente 6.35 marrón caramelo Colorcor,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
77795.0,Coloración permanente 6.35 rubio caramelo Color Sensation,3.9,3.9,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
35769.0,Mascarilla cabello chocolate Color Mask,2.1,2.1,,"Coloración castaño, marrón y rubio oscuro",Cuidado del cabello
73168.0,Coloración permanente 7 rubio medio Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
72000.0,Coloración permanente 0% amoníaco 7 rubio Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
75305.0,Coloración permanente 7 rubio Excellence Creme,8.9,8.9,,Coloración rubio,Cuidado del cabello
73264.0,Coloración permanente 0% amoníaco 7.0 rubio medio luminoso Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
75309.0,Coloración permanente 7.1 rubio ceniza Excellence Creme,8.9,8.9,,Coloración rubio,Cuidado del cabello
73169.0,Coloración permanente 7.1 rubio medio ceniza Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
22695.0,Coloración permanente 0% amoníaco 7.1 rubio medio ceniza Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73192.0,Coloración permanente 7 1/2.1 rubio medio ceniza Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73265.0,Coloración permanente 0% amoníaco 7.13 rubio beige Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73170.0,Coloración permanente 7.3 rubio medio dorado Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73198.0,Coloración permanente 7.31 nude beige Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73173.0,Coloración permanente 7.77 rubio marrón intenso Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73174.0,Coloración permanente 8 rubio claro Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
75306.0,Coloración permanente 8 rubio claro Excellence Creme,8.9,8.9,,Coloración rubio,Cuidado del cabello
73268.0,Coloración permanente 0% amoníaco 8.0 rubio claro luminoso Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73175.0,Coloración permanente 8.1 rubio claro ceniza Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
22696.0,Coloración permanente 0% amoníaco 8.1 rubio claro ceniza Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73194.0,Coloración permanente 8 1/2.1 rubio claro ceniza Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73176.0,Coloración permanente 8.3 rubio claro dorado Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73199.0,Coloración permanente 8.31 nude arena Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73269.0,Coloración permanente 0% amoníaco 8.31 rubio miel Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73179.0,Coloración permanente 9 rubio clarísimo Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73272.0,Coloración permanente 0% amoníaco 9.0 rubio muy claro luminoso Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73180.0,Coloración permanente 9.1 rubio clarísimo ceniza Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
22697.0,Coloración permanente 0% amoníaco 9.1 rubio muy claro ceniza Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73181.0,Coloración permanente 9.3 rubio clarísimo dorado Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
73184.0,Coloración permanente 10 rubio extra claro Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
75625.0,Coloración permanente 10 rubio muy claro Excellence Creme,8.9,8.9,,Coloración rubio,Cuidado del cabello
73273.0,Coloración permanente 0% amoníaco 10.0 rubio extra claro Colorcor,3.9,3.9,,Coloración rubio,Cuidado del cabello
35772.0,Mascarilla cabello rubio miel Color Mask,2.1,2.1,,Coloración rubio,Cuidado del cabello
73185.0,Coloración permanente 100 rubio platino natural Colorcor,3.9,3.9,,Coloración superaclarante y platino,Cuidado del cabello
